Datetime,Open,High,Low,Close,Volume,Sma,Atr
2022-01-24 23:50:00,0.6115,0.6124,0.6106,0.6111,1632580.6,,0.0
2022-01-24 23:55:00,0.611,0.612,0.6107,0.6111,972733.2,,0.0
2022-01-25 00:00:00,0.6111,0.6112,0.6089,0.6109,2311639.0,,0.0
2022-01-25 00:05:00,0.6109,0.6114,0.6096,0.6106,1648724.5,,0.0
2022-01-25 00:10:00,0.6105,0.6123,0.6097,0.6119,1433737.5,,0.0
2022-01-25 00:15:00,0.6119,0.6136,0.6116,0.6131,1761788.8,,0.0
2022-01-25 00:20:00,0.6128,0.6129,0.6101,0.6101,1286085.6,,0.0
2022-01-25 00:25:00,0.6101,0.6109,0.607,0.6075,1737868.7,,0.0
2022-01-25 00:30:00,0.6074,0.6078,0.6062,0.6062,2134461.8,,0.0
2022-01-25 00:35:00,0.6062,0.6081,0.6055,0.606,1651119.1,,0.0
2022-01-25 00:40:00,0.6061,0.6079,0.6059,0.6078,897489.5,,0.0
2022-01-25 00:45:00,0.6077,0.6088,0.6062,0.6074,1179821.5,,0.0
2022-01-25 00:50:00,0.6075,0.6082,0.6072,0.6081,977686.7,,0.0
2022-01-25 00:55:00,0.6082,0.6083,0.6069,0.6078,1180747.3,,0.0
2022-01-25 01:00:00,0.6077,0.6105,0.6077,0.6088,1611977.3,,0.0
2022-01-25 01:05:00,0.609,0.612,0.6089,0.6114,2679707.7,,0.0
2022-01-25 01:10:00,0.6114,0.6121,0.6108,0.6113,990146.8,,0.0
2022-01-25 01:15:00,0.6112,0.6132,0.6112,0.6129,784984.0,,0.0
2022-01-25 01:20:00,0.6129,0.6129,0.6105,0.6111,1186690.8,,0.0
2022-01-25 01:25:00,0.6111,0.6119,0.6103,0.6108,961630.8,,0.0
2022-01-25 01:30:00,0.6108,0.6111,0.6077,0.6099,2155533.0,0.6098,0.0022190476190476127
2022-01-25 01:35:00,0.6098,0.6121,0.6095,0.6113,1356170.4,0.6098095238095238,0.002237188208616771
2022-01-25 01:40:00,0.6114,0.6132,0.611,0.6122,1011235.9,0.6098619047619047,0.0022354173415397812
2022-01-25 01:45:00,0.6122,0.6145,0.6121,0.6123,1811919.1,0.6099285714285715,0.002243254610990271
2022-01-25 01:50:00,0.6124,0.6128,0.6106,0.6125,1237362.0,0.6100190476190476,0.002241194867609781
2022-01-25 01:55:00,0.6124,0.6126,0.6106,0.6116,1087429.1,0.6100047619047619,0.0022297093977236013
2022-01-25 02:00:00,0.6115,0.6118,0.6076,0.6095,4054274.0,0.6098333333333333,0.002323532759736762
2022-01-25 02:05:00,0.6096,0.6098,0.6041,0.6042,2929822.7,0.609552380952381,0.0024843169140350133
2022-01-25 02:10:00,0.6043,0.6069,0.6029,0.6044,2496274.0,0.6094047619047619,0.0025564922990809653
2022-01-25 02:15:00,0.6044,0.6081,0.6038,0.6069,2186988.8,0.6094380952380952,0.0026395164753152036
2022-01-25 02:20:00,0.607,0.6071,0.6045,0.6046,1744752.9,0.6093714285714287,0.002637634738395429
2022-01-25 02:25:00,0.6046,0.6058,0.6023,0.6028,2083114.9,0.6091333333333333,0.002678699750852792
2022-01-25 02:30:00,0.6029,0.605,0.6026,0.6037,1705043.8,0.6089571428571429,0.0026654283341455143
2022-01-25 02:35:00,0.6036,0.6052,0.6028,0.6044,1582221.0,0.6087809523809524,0.0026527888896623925
2022-01-25 02:40:00,0.6044,0.6056,0.6031,0.6041,870965.2,0.6086047619047619,0.0026455132282499003
2022-01-25 02:45:00,0.604,0.6049,0.6021,0.6032,1685624.8,0.6083380952380951,0.0026528697411903825
2022-01-25 02:50:00,0.6033,0.6033,0.599,0.6003,3380133.1,0.6078095238095238,0.00273130451541941
2022-01-25 02:55:00,0.6003,0.6005,0.596,0.5969,3223299.1,0.6071238095238095,0.002815528109923251
2022-01-25 03:00:00,0.5969,0.6009,0.5969,0.5994,3529103.4,0.6064809523809525,0.0028719315332602392
2022-01-25 03:05:00,0.5994,0.6012,0.5994,0.5994,1567901.5,0.6059238095238095,0.002820887174533557
2022-01-25 03:10:00,0.5994,0.6002,0.5972,0.5978,1666973.4,0.6053047619047619,0.002829416356698626
2022-01-25 03:15:00,0.5978,0.5995,0.5971,0.5989,1697693.9,0.6047809523809524,0.0028089679587605994
2022-01-25 03:20:00,0.5988,0.6005,0.598,0.598,1840575.0,0.604147619047619,0.002794255198819621
2022-01-25 03:25:00,0.598,0.5998,0.598,0.5984,1284322.0,0.6034904761904762,0.002746909713161545
2022-01-25 03:30:00,0.5984,0.6003,0.5974,0.5983,1877720.8,0.6028238095238095,0.0027541997268205145
2022-01-25 03:35:00,0.5982,0.5997,0.5977,0.598,829510.7,0.6021333333333333,0.0027182854541147757
2022-01-25 03:40:00,0.5981,0.5989,0.5971,0.5972,852679.9,0.601447619047619,0.0026745575753474066
2022-01-25 03:45:00,0.5973,0.5993,0.597,0.5988,1183731.5,0.6009380952380953,0.002656721500330867
2022-01-25 03:50:00,0.5989,0.5994,0.5981,0.5984,1082523.3,0.6006619047619048,0.0025921157146008298
2022-01-25 03:55:00,0.5983,0.5998,0.5975,0.5992,1015025.7,0.6004142857142858,0.002578205442476979
2022-01-25 04:00:00,0.5993,0.6,0.5984,0.5989,946411.2,0.6000333333333333,0.0025316242309304533
2022-01-25 04:05:00,0.5989,0.601,0.598,0.6004,1483858.9,0.5998333333333333,0.002553927838981384
2022-01-25 04:10:00,0.6004,0.6027,0.6004,0.601,1422144.5,0.5997476190476191,0.002541836037125126
2022-01-25 04:15:00,0.6011,0.6026,0.6006,0.6008,1287545.6,0.5996095238095238,0.0025160343210715486
2022-01-25 04:20:00,0.6009,0.6029,0.5997,0.6013,1487061.3,0.5994619047619048,0.002548604115306236
2022-01-25 04:25:00,0.6013,0.6024,0.601,0.6012,975154.0,0.5993238095238096,0.0024939086812440373
2022-01-25 04:30:00,0.6013,0.6028,0.6008,0.601,1111992.8,0.5992190476190477,0.0024703892202324164
2022-01-25 04:35:00,0.6008,0.6018,0.6006,0.6009,514787.4,0.599247619047619,0.002409894495459443
2022-01-25 04:40:00,0.601,0.602,0.6005,0.6006,1042078.8,0.5994238095238096,0.002366566186151848
2022-01-25 04:45:00,0.6006,0.6035,0.6003,0.6023,1521146.2,0.5995619047619047,0.002406253510620812
2022-01-25 04:50:00,0.6023,0.6047,0.6022,0.6044,1513113.3,0.5998,0.002410717629162681
2022-01-25 04:55:00,0.6043,0.6049,0.6038,0.6045,741164.5,0.6001190476190477,0.0023483025039644574
2022-01-25 05:00:00,0.6045,0.6048,0.6024,0.6027,1018089.9,0.6003000000000001,0.002350764289489957
2022-01-25 05:05:00,0.6028,0.6033,0.6016,0.6019,1120739.7,0.6004857142857143,0.0023197755137999558
2022-01-25 05:10:00,0.6018,0.6033,0.6012,0.6033,1818669.0,0.6007190476190476,0.0023093100131428143
2022-01-25 05:15:00,0.6032,0.6037,0.6018,0.6033,1076094.0,0.6009571428571429,0.0022898190601360145
2022-01-25 05:20:00,0.6034,0.6038,0.6021,0.6033,1297306.8,0.6012095238095239,0.0022617324382247775
2022-01-25 05:25:00,0.6032,0.6038,0.6025,0.603,1103564.9,0.6014857142857143,0.002215935655452168
