Datetime,Open,High,Low,Close,Volume,Sma
2022-01-23 17:23:00,35291.99,35314.63,35278.14,35278.15,108.308,35246.08666666666
2022-01-23 17:24:00,35278.16,35318.27,35275.0,35303.78,110.107,35248.77523809524
2022-01-23 17:25:00,35303.78,35323.79,35255.19,35256.89,234.493,35251.37285714286
2022-01-23 17:26:00,35256.89,35282.28,35256.89,35267.88,126.766,35252.46285714286
2022-01-23 17:27:00,35267.88,35294.03,35267.88,35282.99,52.353,35252.48714285714
2022-01-23 17:28:00,35282.98,35288.92,35260.0,35288.92,66.689,35254.13476190476
2022-01-23 17:29:00,35287.45,35298.56,35250.0,35250.0,136.702,35255.02904761905
2022-01-23 17:30:00,35250.0,35250.01,35182.0,35217.57,419.431,35254.322380952384
2022-01-23 17:31:00,35217.56,35238.99,35190.01,35198.75,130.525,35252.59380952381
2022-01-23 17:32:00,35198.75,35209.24,35175.0,35177.79,157.945,35248.50619047619
2022-01-23 17:33:00,35177.8,35203.97,35170.26,35171.39,107.574,35245.143809523805
2022-01-23 17:34:00,35171.38,35220.0,35171.38,35220.0,128.814,35245.93523809523
2022-01-23 17:35:00,35220.0,35254.27,35197.94,35210.0,118.053,35247.15047619047
2022-01-23 17:36:00,35209.99,35243.02,35209.99,35220.62,102.182,35246.91047619048
2022-01-23 17:37:00,35220.62,35220.62,35184.43,35193.99,113.856,35243.805714285714
2022-01-23 17:38:00,35194.0,35204.33,35186.11,35195.69,78.635,35242.659999999996
2022-01-23 17:39:00,35195.7,35204.55,35160.29,35187.61,254.343,35240.20428571428
2022-01-23 17:40:00,35187.61,35223.24,35187.61,35218.5,104.895,35239.64761904762
2022-01-23 17:41:00,35218.51,35220.0,35185.28,35200.3,67.147,35235.99238095238
2022-01-23 17:42:00,35200.31,35200.31,35113.86,35144.05,669.925,35227.352380952376
2022-01-23 17:43:00,35144.05,35176.91,35133.37,35139.63,169.597,35220.21428571428
2022-01-23 17:44:00,35139.63,35182.73,35134.25,35174.99,114.579,35215.3019047619
2022-01-23 17:45:00,35175.0,35181.6,35140.0,35142.03,148.397,35207.59952380952
2022-01-23 17:46:00,35143.01,35149.56,35116.96,35120.45,92.829,35201.10238095238
2022-01-23 17:47:00,35120.45,35141.85,35111.0,35121.57,214.915,35194.13523809524
2022-01-23 17:48:00,35121.58,35138.49,35111.02,35126.9,232.193,35186.70238095238
2022-01-23 17:49:00,35126.91,35136.98,35112.14,35120.0,146.75,35178.658571428576
2022-01-23 17:50:00,35120.01,35130.35,35100.0,35122.02,204.416,35172.56428571429
2022-01-23 17:51:00,35123.64,35174.07,35115.16,35155.11,217.2,35169.590000000004
2022-01-23 17:52:00,35156.47,35190.2,35156.47,35185.01,213.436,35168.93571428572
2022-01-23 17:53:00,35185.0,35190.19,35120.0,35120.0,173.687,35166.183809523805
2022-01-23 17:54:00,35120.0,35175.58,35110.03,35155.78,89.166,35165.44047619047
2022-01-23 17:55:00,35157.92,35188.35,35152.24,35182.3,121.982,35163.64523809524
2022-01-23 17:56:00,35185.0,35294.27,35185.0,35267.67,722.313,35166.391428571435
2022-01-23 17:57:00,35267.66,35330.0,35241.0,35281.01,517.999,35169.26714285715
2022-01-23 17:58:00,35281.01,35302.7,35256.2,35300.0,245.381,35174.31523809524
2022-01-23 17:59:00,35299.99,35314.76,35260.87,35265.33,236.022,35177.63142857143
2022-01-23 18:00:00,35265.32,35294.27,35251.53,35290.01,252.699,35182.50761904762
2022-01-23 18:01:00,35290.01,35399.28,35290.01,35383.81,513.031,35190.37952380952
2022-01-23 18:02:00,35382.69,35403.92,35270.46,35275.6,571.659,35193.96523809524
2022-01-23 18:03:00,35275.6,35275.6,35219.7,35250.01,310.22,35199.01095238096
2022-01-23 18:04:00,35250.0,35309.73,35244.41,35302.15,201.156,35206.75
2022-01-23 18:05:00,35302.14,35320.9,35261.0,35270.62,186.957,35211.30380952381
2022-01-23 18:06:00,35270.62,35326.55,35270.62,35299.77,161.161,35218.81523809524
2022-01-23 18:07:00,35299.0,35325.57,35274.75,35324.25,109.524,35228.52
2022-01-23 18:08:00,35324.24,35443.83,35308.94,35404.27,692.104,35241.9819047619
2022-01-23 18:09:00,35407.47,35409.25,35349.88,35372.29,413.69,35253.66714285714
2022-01-23 18:10:00,35370.32,35372.0,35310.41,35324.99,230.486,35263.42857142857
2022-01-23 18:11:00,35324.99,35373.0,35312.33,35334.08,207.659,35273.526666666665
2022-01-23 18:12:00,35334.08,35352.65,35310.09,35327.89,119.206,35281.75428571428
2022-01-23 18:13:00,35327.9,35328.0,35281.94,35286.0,143.661,35286.56333333333
2022-01-23 18:14:00,35285.99,35329.39,35280.65,35306.92,167.996,35295.46428571428
2022-01-23 18:15:00,35306.92,35345.59,35291.92,35334.75,163.4,35303.98666666667
2022-01-23 18:16:00,35334.74,35369.0,35320.0,35321.72,150.149,35310.625714285714
2022-01-23 18:17:00,35321.71,35350.0,35309.22,35350.0,71.331,35314.54619047619
2022-01-23 18:18:00,35350.66,35367.91,35326.4,35332.06,102.841,35316.97714285714
2022-01-23 18:19:00,35332.06,35354.68,35329.99,35345.02,65.674,35319.12095238095
2022-01-23 18:20:00,35347.17,35360.28,35326.0,35326.0,124.749,35322.009999999995
2022-01-23 18:21:00,35326.01,35377.0,35321.3,35370.22,158.979,35325.82952380952
2022-01-23 18:22:00,35370.22,35387.89,35334.44,35334.77,189.599,35323.49428571429
2022-01-23 18:23:00,35334.77,35364.05,35289.08,35289.08,174.679,35324.13619047619
2022-01-23 18:24:00,35289.09,35302.0,35253.29,35258.21,283.507,35324.526666666665
2022-01-23 18:25:00,35258.2,35259.96,35181.52,35209.53,461.343,35320.11619047619
2022-01-23 18:26:00,35211.09,35213.62,35175.0,35201.24,315.176,35316.81238095238
2022-01-23 18:27:00,35201.24,35240.62,35201.23,35207.86,121.431,35312.43571428572
2022-01-23 18:28:00,35207.85,35210.37,35182.49,35187.38,151.043,35305.9180952381
2022-01-23 18:29:00,35187.37,35187.38,35162.29,35164.44,145.879,35294.497619047615
2022-01-23 18:30:00,35162.12,35213.24,35139.73,35202.33,268.327,35286.404285714285
2022-01-23 18:31:00,35200.62,35218.13,35170.57,35172.23,155.431,35279.13
2022-01-23 18:32:00,35172.22,35200.52,35155.0,35180.0,150.358,35271.79285714286
2022-01-23 18:33:00,35180.0,35215.0,35167.48,35186.28,131.793,35265.049523809525
2022-01-23 18:34:00,35186.29,35222.99,35182.98,35201.84,157.676,35261.04190476191
2022-01-23 18:35:00,35201.84,35219.0,35200.0,35211.63,81.28,35256.50428571428
2022-01-23 18:36:00,35211.62,35250.0,35211.12,35225.53,124.074,35251.30333333333
2022-01-23 18:37:00,35225.53,35255.44,35217.75,35223.77,126.637,35246.63904761904
2022-01-23 18:38:00,35223.76,35234.79,35180.71,35191.14,143.504,35239.07428571428
2022-01-23 18:39:00,35191.13,35200.0,35161.0,35195.97,129.36,35232.593809523816
2022-01-23 18:40:00,35192.65,35211.99,35189.0,35204.73,98.301,35225.91333333334
2022-01-23 18:41:00,35204.73,35231.15,35190.0,35192.47,100.658,35219.554761904765
2022-01-23 18:42:00,35192.49,35221.24,35191.32,35203.12,46.591,35211.597619047614
2022-01-23 18:43:00,35203.11,35217.81,35186.66,35208.36,87.301,35205.578095238096
2022-01-23 18:44:00,35208.36,35228.71,35186.71,35195.2,127.533,35201.107619047616
2022-01-23 18:45:00,35195.2,35252.18,35195.2,35240.38,131.292,35200.25857142857
2022-01-23 18:46:00,35240.38,35275.0,35233.37,35273.03,140.646,35203.282380952376
2022-01-23 18:47:00,35273.02,35293.51,35248.9,35255.74,170.162,35205.87761904761
2022-01-23 18:48:00,35254.47,35274.56,35251.48,35260.54,75.879,35208.38619047619
2022-01-23 18:49:00,35260.48,35260.48,35229.72,35243.7,80.026,35211.06809523809
2022-01-23 18:50:00,35243.71,35245.86,35238.86,35241.8,34.371,35214.751904761906
2022-01-23 18:51:00,35241.69,35267.27,35240.0,35260.01,54.769,35217.49857142857
2022-01-23 18:52:00,35260.01,35299.13,35260.0,35288.65,118.479,35223.04238095238
2022-01-23 18:53:00,35288.65,35297.79,35251.05,35251.05,104.843,35226.42571428571
2022-01-23 18:54:00,35251.99,35260.52,35232.56,35241.07,62.72,35229.03476190476
2022-01-23 18:55:00,35241.07,35253.05,35237.53,35242.18,60.542,35230.95571428571
2022-01-23 18:56:00,35242.19,35257.7,35224.32,35246.49,77.253,35232.61571428571
2022-01-23 18:57:00,35246.49,35260.0,35243.31,35255.31,54.14,35234.03380952381
2022-01-23 18:58:00,35255.31,35257.37,35191.11,35206.21,129.157,35233.19761904762
2022-01-23 18:59:00,35206.21,35225.1,35171.17,35211.97,215.533,35234.189523809524
2022-01-23 19:00:00,35211.98,35239.98,35176.03,35238.25,169.454,35236.20285714286
2022-01-23 19:01:00,35238.25,35282.87,35221.61,35269.99,281.385,35239.310476190476
2022-01-23 19:02:00,35269.99,35273.82,35250.0,35250.0,106.636,35242.05
2022-01-23 19:03:00,35250.0,35287.23,35240.0,35281.01,90.092,35245.759047619045
2022-01-23 19:04:00,35281.01,35298.91,35272.99,35280.0,142.561,35249.17047619048
2022-01-23 19:05:00,35280.0,35297.45,35250.66,35260.9,79.123,35252.299047619046
2022-01-23 19:06:00,35260.9,35289.8,35258.87,35289.8,46.694,35254.65238095238
2022-01-23 19:07:00,35290.0,35299.0,35258.47,35259.17,96.13,35253.99238095238
2022-01-23 19:08:00,35259.17,35281.98,35240.0,35281.97,100.758,35255.24142857143
2022-01-23 19:09:00,35281.98,35294.87,35271.75,35276.42,67.177,35255.997619047615
2022-01-23 19:10:00,35276.43,35307.0,35276.43,35306.99,85.524,35259.01142857143
2022-01-23 19:11:00,35307.0,35320.33,35296.66,35303.84,137.686,35261.96571428572
2022-01-23 19:12:00,35303.84,35315.45,35301.32,35309.99,79.457,35264.345714285715
2022-01-23 19:13:00,35309.99,35338.0,35309.06,35327.68,113.345,35266.20428571428
2022-01-23 19:14:00,35328.25,35328.25,35301.7,35304.86,70.048,35268.76666666667
2022-01-23 19:15:00,35304.86,35305.61,35272.32,35289.56,96.119,35271.07571428571
2022-01-23 19:16:00,35289.56,35289.57,35253.71,35266.12,114.351,35272.21571428572
2022-01-23 19:17:00,35269.57,35310.93,35225.09,35236.44,236.936,35271.73714285715
2022-01-23 19:18:00,35236.18,35261.58,35230.0,35243.23,142.365,35271.1619047619
2022-01-23 19:19:00,35243.23,35279.99,35234.23,35255.0,69.347,35273.48523809524
2022-01-23 19:20:00,35255.01,35289.98,35246.46,35286.43,129.623,35277.03095238095
2022-01-23 19:21:00,35286.42,35321.98,35281.75,35306.2,109.799,35280.26666666666
2022-01-23 19:22:00,35306.22,35308.95,35290.37,35300.73,72.653,35281.730476190474
2022-01-23 19:23:00,35300.73,35310.0,35290.0,35309.99,114.034,35284.58714285714
2022-01-23 19:24:00,35309.99,35320.0,35300.0,35305.83,56.382,35285.76904761905
2022-01-23 19:25:00,35305.83,35325.54,35280.0,35280.0,236.098,35285.76904761904
2022-01-23 19:26:00,35279.44,35333.0,35277.0,35332.31,179.907,35289.16952380953
2022-01-23 19:27:00,35332.3,35339.0,35311.76,35315.49,104.45,35290.392857142855
2022-01-23 19:28:00,35315.48,35315.49,35290.0,35305.46,135.305,35292.597142857136
2022-01-23 19:29:00,35305.46,35316.94,35300.27,35305.97,49.4,35293.74
2022-01-23 19:30:00,35305.97,35314.67,35280.08,35313.45,108.698,35295.503333333334
2022-01-23 19:31:00,35311.93,35319.78,35277.26,35279.89,82.317,35294.21285714286
2022-01-23 19:32:00,35279.89,35324.39,35279.89,35316.09,84.585,35294.79619047619
2022-01-23 19:33:00,35317.07,35339.71,35304.19,35328.24,155.894,35295.66523809524
2022-01-23 19:34:00,35328.24,35335.17,35301.26,35310.0,65.134,35294.823333333334
2022-01-23 19:35:00,35310.0,35324.59,35295.0,35300.56,56.142,35294.61857142857
2022-01-23 19:36:00,35300.01,35309.85,35272.0,35308.48,88.695,35295.519523809526
2022-01-23 19:37:00,35308.48,35350.0,35308.48,35350.0,136.878,35299.513809523814
2022-01-23 19:38:00,35350.0,35353.92,35313.0,35327.0,70.061,35303.82619047619
2022-01-23 19:39:00,35326.99,35368.48,35326.99,35356.64,144.545,35309.22666666667
2022-01-23 19:40:00,35355.46,35388.0,35342.5,35356.65,159.539,35314.06714285714
2022-01-23 19:41:00,35356.66,35356.7,35326.67,35345.99,54.565,35316.903333333335
2022-01-23 19:42:00,35346.0,35365.02,35334.23,35334.23,56.587,35318.23809523809
2022-01-23 19:43:00,35335.76,35339.29,35315.18,35321.63,92.432,35319.23333333334
2022-01-23 19:44:00,35321.63,35332.23,35315.19,35330.01,47.217,35320.18666666666
2022-01-23 19:45:00,35330.01,35354.0,35330.01,35340.75,49.848,35321.84952380953
2022-01-23 19:46:00,35340.76,35360.0,35327.57,35341.43,75.473,35324.774761904766
2022-01-23 19:47:00,35341.44,35363.0,35336.79,35341.31,53.567,35325.20333333333
2022-01-23 19:48:00,35341.31,35375.0,35341.3,35374.99,50.533,35328.03666666667
2022-01-23 19:49:00,35374.99,35424.39,35368.49,35419.38,369.637,35333.461428571434
2022-01-23 19:50:00,35419.39,35419.39,35370.0,35397.75,275.538,35337.83190476191
2022-01-23 19:51:00,35397.75,35414.04,35373.61,35410.49,88.169,35342.45285714286
2022-01-23 19:52:00,35410.49,35415.0,35394.69,35407.97,80.817,35348.5519047619
2022-01-23 19:53:00,35407.98,35415.0,35391.25,35400.66,126.972,35352.57904761905
2022-01-23 19:54:00,35400.65,35418.99,35365.42,35366.48,194.482,35354.4
2022-01-23 19:55:00,35366.9,35378.62,35330.13,35360.75,165.635,35356.816666666666
2022-01-23 19:56:00,35360.76,35378.42,35357.55,35373.15,13.839,35360.27333333334
