Datetime,Open,High,Low,Close,Volume,Sma
2022-01-23 18:07:00,1.1057,1.1068,1.1034,1.1064,783553.0,1.0940285714285714
2022-01-23 18:08:00,1.1065,1.1134,1.1046,1.113,1939551.0,1.095404761904762
2022-01-23 18:09:00,1.113,1.1132,1.1088,1.1126,1369271.0,1.0967047619047618
2022-01-23 18:10:00,1.1128,1.1129,1.1072,1.1094,945111.0,1.0979142857142858
2022-01-23 18:11:00,1.1092,1.1103,1.1056,1.1069,595425.0,1.0990380952380951
2022-01-23 18:12:00,1.1068,1.1083,1.1055,1.1064,541516.0,1.0999476190476192
2022-01-23 18:13:00,1.1062,1.1069,1.1041,1.1042,475614.0,1.100704761904762
2022-01-23 18:14:00,1.1042,1.1062,1.1041,1.1045,509195.0,1.1016428571428571
2022-01-23 18:15:00,1.1045,1.1065,1.103,1.1058,685478.0,1.1025380952380952
2022-01-23 18:16:00,1.1059,1.1117,1.1059,1.1074,851000.0,1.1034619047619048
2022-01-23 18:17:00,1.1073,1.1084,1.1061,1.1082,626116.0,1.1041666666666667
2022-01-23 18:18:00,1.1082,1.1122,1.1078,1.1088,641545.0,1.1048857142857142
2022-01-23 18:19:00,1.1087,1.1105,1.1077,1.1091,387518.0,1.1055380952380953
2022-01-23 18:20:00,1.109,1.1106,1.1073,1.1077,324477.0,1.106242857142857
2022-01-23 18:21:00,1.1077,1.1104,1.1075,1.1103,137045.0,1.1069
2022-01-23 18:22:00,1.1101,1.1117,1.1085,1.1085,416289.0,1.1071857142857144
2022-01-23 18:23:00,1.1087,1.1108,1.106,1.1061,825322.0,1.1073095238095239
2022-01-23 18:24:00,1.1061,1.1077,1.103,1.1036,644702.0,1.1074095238095238
2022-01-23 18:25:00,1.1031,1.1033,1.0982,1.1004,1962624.0,1.1071857142857142
2022-01-23 18:26:00,1.1004,1.101,1.096,1.097,758882.0,1.106757142857143
2022-01-23 18:27:00,1.097,1.1012,1.0969,1.0982,902198.0,1.1064047619047617
2022-01-23 18:28:00,1.0982,1.0989,1.0934,1.0947,965697.0,1.1058476190476192
2022-01-23 18:29:00,1.0947,1.0954,1.0912,1.0913,753897.0,1.1048142857142855
2022-01-23 18:30:00,1.0912,1.0954,1.0911,1.0948,833567.0,1.1039666666666668
2022-01-23 18:31:00,1.0949,1.0961,1.0913,1.0917,623339.0,1.1031238095238096
2022-01-23 18:32:00,1.0915,1.0953,1.09,1.0936,838241.0,1.1024904761904761
2022-01-23 18:33:00,1.0937,1.0954,1.0913,1.0925,805764.0,1.1018285714285714
2022-01-23 18:34:00,1.0925,1.096,1.0914,1.094,596221.0,1.1013428571428572
2022-01-23 18:35:00,1.0937,1.0977,1.0936,1.0965,978571.0,1.1009619047619048
2022-01-23 18:36:00,1.0965,1.0996,1.0965,1.0972,450928.0,1.1005523809523812
2022-01-23 18:37:00,1.0973,1.0997,1.097,1.0972,358703.0,1.1000666666666665
2022-01-23 18:38:00,1.0972,1.099,1.0947,1.0955,525692.0,1.0994619047619048
2022-01-23 18:39:00,1.0957,1.0957,1.0928,1.0946,351189.0,1.0987857142857143
2022-01-23 18:40:00,1.0945,1.0969,1.0938,1.0958,780981.0,1.098152380952381
2022-01-23 18:41:00,1.0958,1.0979,1.0948,1.0954,271875.0,1.0975666666666668
2022-01-23 18:42:00,1.0954,1.0974,1.0952,1.0959,356330.0,1.0968809523809522
2022-01-23 18:43:00,1.0959,1.0976,1.095,1.0964,188820.0,1.096304761904762
2022-01-23 18:44:00,1.0964,1.0979,1.095,1.0957,301592.0,1.0958095238095236
2022-01-23 18:45:00,1.0958,1.0988,1.0953,1.0982,278472.0,1.0955523809523808
2022-01-23 18:46:00,1.0981,1.1028,1.0978,1.1024,539062.0,1.0956476190476192
2022-01-23 18:47:00,1.1028,1.1032,1.0981,1.0995,831226.0,1.0957666666666666
2022-01-23 18:48:00,1.0994,1.1012,1.0991,1.1001,367150.0,1.0958571428571429
2022-01-23 18:49:00,1.0999,1.1005,1.0977,1.0989,305468.0,1.0960571428571428
2022-01-23 18:50:00,1.099,1.0997,1.0984,1.0994,141727.0,1.096442857142857
2022-01-23 18:51:00,1.0993,1.1009,1.0983,1.1009,450415.0,1.0967333333333333
2022-01-23 18:52:00,1.1008,1.1039,1.1006,1.1031,534442.0,1.0972761904761905
2022-01-23 18:53:00,1.103,1.1034,1.1005,1.1006,311569.0,1.0976095238095238
2022-01-23 18:54:00,1.1006,1.1016,1.0989,1.0991,317463.0,1.0979238095238095
2022-01-23 18:55:00,1.0991,1.102,1.0991,1.0997,682038.0,1.098195238095238
2022-01-23 18:56:00,1.0996,1.1007,1.0981,1.0985,295877.0,1.0982904761904762
2022-01-23 18:57:00,1.0988,1.1001,1.0987,1.0996,180123.0,1.0984047619047619
2022-01-23 18:58:00,1.0997,1.1,1.0941,1.0955,574825.0,1.0983238095238097
2022-01-23 18:59:00,1.0955,1.0968,1.0916,1.095,780619.0,1.0983
2022-01-23 19:00:00,1.095,1.0978,1.0914,1.0969,676205.0,1.098409523809524
2022-01-23 19:01:00,1.0972,1.1008,1.0961,1.0998,717475.0,1.0986
2022-01-23 19:02:00,1.0995,1.102,1.0981,1.0982,1259245.0,1.0987333333333336
2022-01-23 19:03:00,1.0982,1.1007,1.0977,1.1006,308398.0,1.098957142857143
2022-01-23 19:04:00,1.1002,1.1018,1.0994,1.0997,282799.0,1.0991142857142857
2022-01-23 19:05:00,1.0997,1.102,1.0982,1.0991,317797.0,1.0992761904761905
2022-01-23 19:06:00,1.0991,1.0997,1.098,1.0992,204177.0,1.0993238095238094
2022-01-23 19:07:00,1.0994,1.0999,1.0972,1.0972,168354.0,1.0990761904761905
2022-01-23 19:08:00,1.0972,1.0989,1.0967,1.0985,227414.0,1.0990285714285715
2022-01-23 19:09:00,1.0987,1.0997,1.0979,1.0987,279827.0,1.0989619047619048
2022-01-23 19:10:00,1.0984,1.101,1.0982,1.1002,450853.0,1.0990238095238094
2022-01-23 19:11:00,1.1003,1.1016,1.1002,1.1003,295102.0,1.0990666666666666
2022-01-23 19:12:00,1.1003,1.1018,1.1001,1.1005,359595.0,1.099047619047619
2022-01-23 19:13:00,1.1005,1.1032,1.1002,1.1022,623887.0,1.0990047619047618
2022-01-23 19:14:00,1.1023,1.1025,1.1009,1.101,114019.0,1.0990238095238094
2022-01-23 19:15:00,1.101,1.1015,1.0987,1.0999,328610.0,1.0990619047619048
2022-01-23 19:16:00,1.0999,1.1003,1.0983,1.0991,389699.0,1.0990333333333335
2022-01-23 19:17:00,1.0993,1.1017,1.097,1.0971,734194.0,1.0989666666666666
2022-01-23 19:18:00,1.0974,1.0989,1.0968,1.0971,280011.0,1.098847619047619
2022-01-23 19:19:00,1.0971,1.1002,1.097,1.0989,224436.0,1.0990095238095239
2022-01-23 19:20:00,1.0989,1.101,1.0987,1.1005,134945.0,1.0992714285714287
2022-01-23 19:21:00,1.1005,1.1011,1.0998,1.1002,132587.0,1.0994285714285714
2022-01-23 19:22:00,1.1002,1.1004,1.0992,1.1004,97333.0,1.099457142857143
2022-01-23 19:23:00,1.1003,1.1021,1.0994,1.1011,246925.0,1.099595238095238
2022-01-23 19:24:00,1.1009,1.1019,1.1006,1.101,257920.0,1.0996142857142857
2022-01-23 19:25:00,1.1011,1.1029,1.1008,1.1008,361910.0,1.0996666666666666
2022-01-23 19:26:00,1.1008,1.1044,1.1005,1.1037,519726.0,1.0998857142857144
2022-01-23 19:27:00,1.1038,1.1045,1.1026,1.1029,235426.0,1.100061904761905
2022-01-23 19:28:00,1.1029,1.1042,1.1026,1.1041,209114.0,1.1003904761904761
2022-01-23 19:29:00,1.1042,1.1069,1.104,1.1046,544389.0,1.1006809523809524
2022-01-23 19:30:00,1.1042,1.105,1.1026,1.1046,387025.0,1.1009619047619048
2022-01-23 19:31:00,1.1043,1.1044,1.1017,1.1022,198518.0,1.1010571428571427
